PARM, 2849903, THR_MIN, 0
PARM, 2849922, THR_MAX, 90
PARM, 2849940, CRUISE_THROTTLE, 70
PARM, 2849959, THR_SLEWRATE, 60
PARM, 2849977, SKID_STEER_OUT, 0
PARM, 2849996, SKID_STEER_IN, 0
PARM, 2850014, FS_ACTION, 2
PARM, 2850039, FS_TIMEOUT, 5
PARM, 2850057, FS_THR_ENABLE, 0
PARM, 2850075, FS_THR_VALUE, 990
PARM, 2850093, FS_GCS_ENABLE, 0
PARM, 2850111, FS_CRASH_CHECK, 0
PARM, 2850129, RNGFND_TRIGGR_CM, 150
PARM, 2850147, RNGFND_TURN_ANGL, -45
PARM, 2850164, RNGFND_TURN_TIME, 1
PARM, 2850183, RNGFND_DEBOUNCE, 3
PARM, 2850201, LEARN_CH, 7
PARM, 2850219, MODE_CH, 8
PARM, 2850238, MODE1, 10
PARM, 2850256, MODE2, 0
PARM, 2850274, MODE3, 0
PARM, 2850292, MODE4, 0
PARM, 2850311, MODE5, 0
PARM, 2850351, MODE6, 0
PARM, 2850369, WP_RADIUS, 2
PARM, 2850386, TURN_MAX_G, 1
PARM, 2850407, STEER2SRV_TCONST, 0.75
PARM, 2850428, STEER2SRV_P, 2
PARM, 2850450, STEER2SRV_I, 0.20000000300000001
PARM, 2850472, STEER2SRV_D, 0.0049999998899999997
PARM, 2850495, STEER2SRV_IMAX, 1500
PARM, 2850573, STEER2SRV_MINSPD, 1
PARM, 2850598, STEER2SRV_FF, 0
PARM, 2850621, SPEED2THR_P, 0.69999998799999996
PARM, 2850642, SPEED2THR_I, 0.20000000300000001
PARM, 2850717, SPEED2THR_D, 0.20000000300000001
PARM, 2850782, SPEED2THR_IMAX, 4000
PARM, 2850807, COMPASS_OFS_X, -15.3257265
PARM, 2850828, COMPASS_OFS_Y, -55.993557000000003
PARM, 2850850, COMPASS_OFS_Z, -7.7503514300000003
PARM, 2850871, COMPASS_DEC, 0.21365599299999999
PARM, 2850895, COMPASS_LEARN, 0
PARM, 2850920, COMPASS_USE, 1
PARM, 2850946, COMPASS_AUTODEC, 1
PARM, 2850973, COMPASS_MOTCT, 0
PARM, 2851002, COMPASS_MOT_X, 0
PARM, 2851035, COMPASS_MOT_Y, 0
PARM, 2851060, COMPASS_MOT_Z, 0
PARM, 2851089, COMPASS_ORIENT, 0
PARM, 2851118, COMPASS_EXTERNAL, 1
PARM, 2851150, COMPASS_OFS2_X, -79.167091400000004
PARM, 2851177, COMPASS_OFS2_Y, 52.524436999999999
PARM, 2851204, COMPASS_OFS2_Z, 97.118766800000003
PARM, 2851237, COMPASS_MOT2_X, 0
PARM, 2851264, COMPASS_MOT2_Y, 0
PARM, 2851292, COMPASS_MOT2_Z, 0
PARM, 2851378, COMPASS_PRIMARY, 0
PARM, 2851412, COMPASS_OFS3_X, 0
PARM, 2851441, COMPASS_OFS3_Y, 0
PARM, 2851470, COMPASS_OFS3_Z, 0
PARM, 2851505, COMPASS_MOT3_X, 0
PARM, 2851535, COMPASS_MOT3_Y, 0
PARM, 2851564, COMPASS_MOT3_Z, 0
PARM, 2851593, COMPASS_DEV_ID, 466441
PARM, 2851623, COMPASS_DEV_ID2, 131594
PARM, 2851653, COMPASS_DEV_ID3, 0
PARM, 2851690, COMPASS_USE2, 1
PARM, 2851822, COMPASS_ORIENT2, 0
PARM, 2851861, COMPASS_EXTERN2, 0
PARM, 2851900, COMPASS_USE3, 0
PARM, 2851940, COMPASS_ORIENT3, 0
PARM, 2851980, COMPASS_EXTERN3, 0
PARM, 2852032, COMPASS_DIA_X, 0.93517082900000004
PARM, 2852067, COMPASS_DIA_Y, 0.95616394299999996
PARM, 2852102, COMPASS_DIA_Z, 1.1147555099999999
PARM, 2852147, COMPASS_ODI_X, -0.0130870901
PARM, 2852183, COMPASS_ODI_Y, 0.0057534626699999999
PARM, 2852218, COMPASS_ODI_Z, 0.024698913100000001
PARM, 2852265, COMPASS_DIA2_X, 0.966812432
PARM, 2852301, COMPASS_DIA2_Y, 0.98547214299999997
PARM, 2852340, COMPASS_DIA2_Z, 1.03309655
PARM, 2852387, COMPASS_ODI2_X, -0.084144145300000001
PARM, 2852424, COMPASS_ODI2_Y, 0.0084237009299999999
PARM, 2852461, COMPASS_ODI2_Z, 0.036519281600000002
PARM, 2852509, COMPASS_DIA3_X, 0
PARM, 2852546, COMPASS_DIA3_Y, 0
PARM, 2852584, COMPASS_DIA3_Z, 0
PARM, 2852633, COMPASS_ODI3_X, 0
PARM, 2852671, COMPASS_ODI3_Y, 0
PARM, 2852709, COMPASS_ODI3_Z, 0
PARM, 2852746, COMPASS_CAL_FIT, 8
PARM, 2852874, SCHED_DEBUG, 0
PARM, 2853003, GND_ALT_OFFSET, 0
PARM, 4463873, GND_ABS_PRESS, 50033.425799999997
PARM, 4463985, GND_TEMP, 22.8340149
MSG, 4464000, Barometer calibration complete
MSG, 4469817, <startup_ground> Ground start
MSG, 4469836, Warming up ADC
MSG, 4970154, Beginning INS calibration. Do not move vehicle
MSG, 5001678, Initialising APM
PARM, 6102336, INS_ACC_ID, 1442826
PARM, 6107383, INS_ACC2_ID, 1114634
PARM, 7780980, INS_GYROFFS_X, 0.0081180874300000004
PARM, 7780994, INS_GYROFFS_Y, -0.0072397007600000004
PARM, 7781008, INS_GYROFFS_Z, 7.4200186600000006e-05
PARM, 7781329, INS_GYR_ID, 2360330
PARM, 7781482, INS_GYR2OFFS_X, -0.020293071900000001
PARM, 7781495, INS_GYR2OFFS_Y, 0.027598114699999999
PARM, 7781509, INS_GYR2OFFS_Z, 0.0205734279
PARM, 7781950, INS_GYR2_ID, 2228490
PARM, 7782125, INS_GYR3OFFS_X, 0
PARM, 7782138, INS_GYR3OFFS_Y, 0
PARM, 7782152, INS_GYR3OFFS_Z, 0
PARM, 7782473, INS_GYR3_ID, 0
PARM, 7783478, RC1_MIN, 991
PARM, 7783590, RC1_TRIM, 1487
PARM, 7783753, RC1_MAX, 1991
PARM, 7784415, RC1_REV, 1
PARM, 7784630, RC1_DZ, 30
MSG, 7784650, Ready to drive
MODE, 7784668, 0, 0, 0
ATT, 7784883, 0, 1.78, 0, 0.089999999999999997, 0, 55.880000000000003, 1, 0.80000000000000004
PIDS, 7784898, 0, 0, 0, 0, 0, 0
PIDA, 7784910, 0, 0, 0, 0, 0, 0
IMU, 7784922, 0.0078834742299999996, -0.00740693975, -0.00075419840899999997, 0.010147409499999999, -0.32959106599999999, -10.3808212, 0, 0, 21.693023700000001, 1, 1
IMU2, 7784922, -0.021896043800000001, 0.026212746299999999, 0.021079055999999999, 0.071843586900000006, -0.51223707200000002, -10.0256443, 0, 0, 0, 1, 1
PARM, 7792280, SCHED_LOOP_RATE, 50
PARM, 7792302, GND_ABS_PRESS, 50033.425799999997
PARM, 7792324, GND_TEMP, 22.8340149
PARM, 7792345, GND_ALT_OFFSET, 0
PARM, 7792370, GND_PRIMARY, 0
PARM, 7792396, GND_EXT_BUS, -1
PARM, 7792421, RELAY_PIN, 54
PARM, 7792444, RELAY_PIN2, 55
PARM, 7792468, RELAY_PIN3, -1
PARM, 7792493, RELAY_PIN4, -1
PARM, 7792518, RELAY_DEFAULT, 0
PARM, 7792543, RCMAP_ROLL, 1
PARM, 7792566, RCMAP_PITCH, 2
PARM, 7792590, RCMAP_THROTTLE, 3
PARM, 7792616, RCMAP_YAW, 4
PARM, 7792638, SR0_RAW_SENS, 2
PARM, 7792857, SR0_EXT_STAT, 2
PARM, 7792879, SR0_RC_CHAN, 2
PARM, 7792901, SR0_RAW_CTRL, 2
PARM, 7792924, SR0_POSITION, 2
PARM, 7792947, SR0_EXTRA1, 4
PARM, 7792972, SR0_EXTRA2, 4
PARM, 7792996, SR0_EXTRA3, 2
PARM, 7793029, SR0_PARAMS, 10
PARM, 7793053, SR1_RAW_SENS, 2
PARM, 7793074, SR1_EXT_STAT, 2
PARM, 7793096, SR1_RC_CHAN, 2
PARM, 7793121, SR1_RAW_CTRL, 2
PARM, 7793144, SR1_POSITION, 2
PARM, 7793167, SR1_EXTRA1, 4
PARM, 7793382, SR1_EXTRA2, 4
PARM, 7793407, SR1_EXTRA3, 2
PARM, 7793432, SR1_PARAMS, 10
PARM, 7793456, SR2_RAW_SENS, 1
PARM, 7793477, SR2_EXT_STAT, 1
PARM, 7793499, SR2_RC_CHAN, 1
PARM, 7793521, SR2_RAW_CTRL, 1
PARM, 7793544, SR2_POSITION, 1
PARM, 7793568, SR2_EXTRA1, 1
PARM, 7793592, SR2_EXTRA2, 1
PARM, 7793616, SR2_EXTRA3, 1
PARM, 7793641, SR2_PARAMS, 10
PARM, 7793665, SR3_RAW_SENS, 2
PARM, 7793687, SR3_EXT_STAT, 2
PARM, 7793708, SR3_RC_CHAN, 2
PARM, 7793731, SR3_RAW_CTRL, 2
PARM, 7793754, SR3_POSITION, 2
PARM, 7794061, SR3_EXTRA1, 2
PARM, 7794085, SR3_EXTRA2, 2
PARM, 7794113, SR3_EXTRA3, 2
PARM, 7794138, SR3_PARAMS, 10
PARM, 7794163, SERIAL0_BAUD, 115
PARM, 7794186, SERIAL0_PROTOCOL, 1
PARM, 7794210, SERIAL1_PROTOCOL, 1
PARM, 7794232, SERIAL1_BAUD, 57
PARM, 7794258, SERIAL2_PROTOCOL, 1
PARM, 7794282, SERIAL2_BAUD, 115
PARM, 7794309, SERIAL3_PROTOCOL, 5
PARM, 7794334, SERIAL3_BAUD, 38
PARM, 7794363, SERIAL4_PROTOCOL, 5
PARM, 7794389, SERIAL4_BAUD, 38
PARM, 7794520, SERIAL5_PROTOCOL, -1
PARM, 7794547, SERIAL5_BAUD, 57
PARM, 7794572, NAVL1_PERIOD, 6
PARM, 7794593, NAVL1_DAMPING, 0.75
PARM, 7794615, NAVL1_XTRACK_I, 0.019999999599999999
PARM, 7794639, RNGFND_TYPE, 1
PARM, 7794662, RNGFND_PIN, -1
PARM, 7794684, RNGFND_SCALING, 2.0399999599999998
PARM, 7794706, RNGFND_OFFSET, 0
PARM, 7794732, RNGFND_FUNCTION, 0
PARM, 7794756, RNGFND_MIN_CM, 20
PARM, 7794780, RNGFND_MAX_CM, 700
PARM, 7794808, RNGFND_STOP_PIN, 50
PARM, 7794834, RNGFND_SETTLE, 50
PARM, 7794864, RNGFND_RMETRIC, 1
PARM, 7794890, RNGFND_PWRRNG, 0
PARM, 7795175, RNGFND_GNDCLEAR, 10
PARM, 7795207, RNGFND_ADDR, 0
PARM, 7795242, RNGFND_POS_X, 0
PARM, 7795271, RNGFND_POS_Y, 0
PARM, 7795300, RNGFND_POS_Z, 0
PARM, 7795334, RNGFND2_TYPE, 1
PARM, 7795369, RNGFND2_PIN, -1
PARM, 7795398, RNGFND2_SCALING, 2.0399999599999998
PARM, 7795429, RNGFND2_OFFSET, 0
PARM, 7795466, RNGFND2_FUNCTION, 0
PARM, 7795630, RNGFND2_MIN_CM, 20
PARM, 7795662, RNGFND2_MAX_CM, 700
PARM, 7795702, RNGFND2_STOP_PIN, 51
PARM, 7795735, RNGFND2_SETTLE, 50
PARM, 7795776, RNGFND2_RMETRIC, 1
PARM, 7795818, RNGFND2_GNDCLEAR, 10
PARM, 7795860, RNGFND2_ADDR, 0
PARM, 7795907, RNGFND2_POS_X, 0
PARM, 7795943, RNGFND2_POS_Y, 0
PARM, 7795979, RNGFND2_POS_Z, 0
PARM, 7796218, INS_PRODUCT_ID, 0
PARM, 7796242, INS_GYROFFS_X, 0.0081180874300000004
PARM, 7796264, INS_GYROFFS_Y, -0.0072397007600000004
PARM, 7796286, INS_GYROFFS_Z, 7.4200186600000006e-05
PARM, 7796311, INS_GYR2OFFS_X, -0.020293071900000001
PARM, 7796334, INS_GYR2OFFS_Y, 0.027598114699999999
PARM, 7796357, INS_GYR2OFFS_Z, 0.0205734279
PARM, 7796383, INS_GYR3OFFS_X, 0
PARM, 7796406, INS_GYR3OFFS_Y, 0
PARM, 7796430, INS_GYR3OFFS_Z, 0
PARM, 7796457, INS_ACCSCAL_X, 0.99359977200000005
PARM, 7796481, INS_ACCSCAL_Y, 0.99953812399999997
PARM, 7796505, INS_ACCSCAL_Z, 0.97623038299999998
PARM, 7796533, INS_ACCOFFS_X, 0.061555415400000001
PARM, 7796690, INS_ACCOFFS_Y, -0.017603918900000001
PARM, 7796715, INS_ACCOFFS_Z, -1.0467031
PARM, 7796744, INS_ACC2SCAL_X, 0.99018788300000005
PARM, 7796770, INS_ACC2SCAL_Y, 0.98756516000000005
PARM, 7796795, INS_ACC2SCAL_Z, 1.00610387
PARM, 7796825, INS_ACC2OFFS_X, 0.249479964
PARM, 7796851, INS_ACC2OFFS_Y, 0.29578352000000002
PARM, 7796877, INS_ACC2OFFS_Z, 0.81937360800000003
PARM, 7796908, INS_ACC3SCAL_X, 0
PARM, 7796935, INS_ACC3SCAL_Y, 0
PARM, 7796962, INS_ACC3SCAL_Z, 0
PARM, 7796994, INS_ACC3OFFS_X, 0
PARM, 7797028, INS_ACC3OFFS_Y, 0
PARM, 7797056, INS_ACC3OFFS_Z, 0
PARM, 7797266, INS_GYRO_FILTER, 4
PARM, 7797299, INS_ACCEL_FILTER, 10
PARM, 7797332, INS_USE, 1
PARM, 7797365, INS_USE2, 1
PARM, 7797400, INS_USE3, 0
PARM, 7797429, INS_STILL_THRESH, 0.10000000100000001
PARM, 7797466, INS_GYR_CAL, 1
PARM, 7797503, INS_TRIM_OPTION, 1
PARM, 7797541, INS_ACC_BODYFIX, 2
PARM, 7797581, INS_POS1_X, 0
PARM, 7797746, INS_POS1_Y, 0
PARM, 7797778, INS_POS1_Z, 0
PARM, 7797820, INS_POS2_X, 0
PARM, 7797853, INS_POS2_Y, 0
PARM, 7797887, INS_POS2_Z, 0
PARM, 7797929, INS_POS3_X, 0
PARM, 7797963, INS_POS3_Y, 0
PARM, 7797997, INS_POS3_Z, 0
PARM, 7798038, INS_GYR_ID, 2360330
PARM, 7798072, INS_GYR2_ID, 2228490
PARM, 7798106, INS_GYR3_ID, 0
PARM, 7798322, INS_ACC_ID, 1442826
PARM, 7798357, INS_ACC2_ID, 1114634
PARM, 7798394, INS_ACC3_ID, 0
PARM, 7798439, INS_FAST_SAMPLE, 0
PARM, 7798470, AHRS_GPS_GAIN, 1
PARM, 7798494, AHRS_GPS_USE, 1
PARM, 7798515, AHRS_YAW_P, 0.20000000300000001
PARM, 7798537, AHRS_RP_P, 0.20000000300000001
PARM, 7798563, AHRS_WIND_MAX, 0
PARM, 7798591, AHRS_TRIM_X, 0.029555184799999999
PARM, 7798615, AHRS_TRIM_Y, -0.033483359999999997
PARM, 7798640, AHRS_TRIM_Z, 0
PARM, 7798800, AHRS_ORIENTATION, 0
PARM, 7798825, AHRS_COMP_BETA, 0.10000000100000001
PARM, 7798854, AHRS_GPS_MINSATS, 6
PARM, 7798885, AHRS_EKF_TYPE, 2
PARM, 7798911, CAM_TRIGG_TYPE, 1
PARM, 7798934, CAM_DURATION, 50
PARM, 7798956, CAM_SERVO_ON, 1300
PARM, 7798978, CAM_SERVO_OFF, 1100
PARM, 7799001, CAM_TRIGG_DIST, 0
PARM, 7799035, CAM_RELAY_ON, 1
PARM, 7799059, CAM_MIN_INTERVAL, 0
PARM, 7799084, CAM_MAX_ROLL, 0
PARM, 7799114, CAM_FEEDBACK_PIN, 55
PARM, 7799168, CAM_FEEDBACK_POL, 0
PARM, 7799371, MNT_DEFLT_MODE, 3
PARM, 7799395, MNT_RETRACT_X, 0
PARM, 7799417, MNT_RETRACT_Y, 0
PARM, 7799439, MNT_RETRACT_Z, 0
PARM, 7799464, MNT_NEUTRAL_X, 0
PARM, 7799487, MNT_NEUTRAL_Y, 0
PARM, 7799510, MNT_NEUTRAL_Z, 0
PARM, 7799536, MNT_STAB_ROLL, 0
PARM, 7799561, MNT_STAB_TILT, 0
PARM, 7799588, MNT_STAB_PAN, 0
PARM, 7799616, MNT_RC_IN_ROLL, 0
PARM, 7799641, MNT_ANGMIN_ROL, -4500
PARM, 7799666, MNT_ANGMAX_ROL, 4500
PARM, 7799696, MNT_RC_IN_TILT, 0
PARM, 7799823, MNT_ANGMIN_TIL, -4500
PARM, 7799850, MNT_ANGMAX_TIL, 4500
PARM, 7799882, MNT_RC_IN_PAN, 0
PARM, 7799910, MNT_ANGMIN_PAN, -4500
PARM, 7799939, MNT_ANGMAX_PAN, 4500
PARM, 7799974, MNT_JSTICK_SPD, 0
PARM, 7800003, MNT_LEAD_RLL, 0
PARM, 7800041, MNT_LEAD_PTCH, 0
PARM, 7800078, MNT_TYPE, 0
PARM, 7800108, ARMING_REQUIRE, 1
PARM, 7800162, ARMING_CHECK, 2460
PARM, 7800184, ARMING_ACCTHRESH, 0.75
PARM, 7800345, ARMING_MIN_VOLT, 6.5
PARM, 7800412, ARMING_MIN_VOLT2, 0
PARM, 7800437, LOG_BACKEND_TYPE, 1
PARM, 7800460, LOG_FILE_BUFSIZE, 16
PARM, 7800484, LOG_DISARMED, 1
PARM, 7800509, LOG_REPLAY, 0
PARM, 7800589, LOG_FILE_DSRMROT, 1
PARM, 7800614, BATT_MONITOR, 4
PARM, 7800637, BATT_VOLT_PIN, 2
PARM, 7800661, BATT_CURR_PIN, 3
PARM, 7800683, BATT_VOLT_MULT, 10.1010103
PARM, 7800706, BATT_AMP_PERVOLT, 18.001800500000002
PARM, 7800730, BATT_AMP_OFFSET, 0
PARM, 7800886, BATT_CAPACITY, 5000
PARM, 7800915, BATT2_MONITOR, 0
PARM, 7800944, BATT2_VOLT_PIN, 2
PARM, 7800974, BATT2_CURR_PIN, -1
PARM, 7801000, BATT2_VOLT_MULT, 10.100000400000001
PARM, 7801034, BATT2_AMP_PERVOL, 17
PARM, 7801062, BATT2_AMP_OFFSET, 0
PARM, 7801090, BATT2_CAPACITY, 3300
PARM, 7801118, BRD_PWM_COUNT, 0
PARM, 7801144, BRD_SER1_RTSCTS, 2
PARM, 7801168, BRD_SER2_RTSCTS, 2
PARM, 7801193, BRD_SAFETYENABLE, 1
PARM, 7801219, BRD_SBUS_OUT, 0
PARM, 7801243, BRD_SERIAL_NUM, 0
PARM, 7801443, BRD_SAFETY_MASK, 0
PARM, 7801471, BRD_IMU_TARGTEMP, -1
PARM, 7801500, BRD_TYPE, 2
PARM, 7801526, GPS_TYPE, 1
PARM, 7801549, GPS_TYPE2, 0
PARM, 7801573, GPS_NAVFILTER, 8
PARM, 7801599, GPS_AUTO_SWITCH, 1
PARM, 7801624, GPS_MIN_DGPS, 100
PARM, 7801651, GPS_SBAS_MODE, 2
PARM, 7801679, GPS_MIN_ELEV, -100
PARM, 7801707, GPS_INJECT_TO, 127
PARM, 7801732, GPS_SBP_LOGMASK, -256
PARM, 7801762, GPS_RAW_DATA, 0
PARM, 7802039, GPS_GNSS_MODE, 0
PARM, 7802071, GPS_SAVE_CFG, 0
PARM, 7802103, GPS_GNSS_MODE2, 0
PARM, 7802139, GPS_AUTO_CONFIG, 1
PARM, 7802168, GPS_RATE_MS, 200
